playerID,career_w,career_l,career_g,career_gs,career_cg,career_sho,career_sv,career_ipouts,career_h,career_er,career_hr_a,career_bb,career_so,seasons,debut_year,last_year,career_ip,peak_ip,peak_gs,peak_g,peak_sv,peak_so,peak_bb,peak_hr_a,peak_er,peak_h,peak_w,peak_l,peak_war,peak_year,peak_year_display,mean_sp_dedication,total_seasons_in_peak,career_war,role,nameFirst,nameLast,bbrefID,full_name,era_label,norm_era,h9_raw,k9_raw,bb9_raw,hr9_raw,ip_per_year_raw,h9_val,k9_val,bb9_val,hr9_val,sta_val,raw_ovr,ovr,rarity,str_val,ctl_val,mov_val,grt_val
anderbr02,82,83,291,245,12,4,1,4641,1743,814,264.0,337,723,13,1993,2005,1547.0,517.3333333333334,80,93,0,257,103,82.0,240,562,26,28,7.54,2000,2000,0.8718037518037519,3,12.52,SP,Brian,Anderson,anderbr02,Brian Anderson,Steroid Era (1994-2005),Steroid Era (1994-2005),9.421003717472118,4.757899628252788,2.1844795539033455,1.2797397769516727,172.44444444444446,6.1,18.9,98.8,5.0,77.0,41.160000000000004,57.8,Common,18.9,98.8,5.0,6.1
anderbr04,67,74,222,210,3,1,3,3421,1217,516,115.0,304,772,13,2009,2021,1140.3333333333333,463.6666666666667,80,80,0,315,116,46.0,190,473,31,26,7.0600000000000005,2012,2019,1.0,3,10.58,SP,Brett,Anderson,anderbr04,Brett Anderson,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.975891511803114,5.929181315921647,2.5374183827222496,0.8950276243093921,154.55555555555557,18.0,38.8,80.4,45.4,69.8,50.480000000000004,63.1,Uncommon,38.8,80.4,45.4,18.0
anderch01,59,58,247,201,0,0,4,3322,1058,542,182.0,380,923,11,2014,2024,1107.3333333333333,438.33333333333337,82,87,0,385,148,67.0,177,370,29,16,7.24,2017,2017,0.9479166666666666,3,8.790000000000001,SP,Chase,Anderson,anderch01,Chase Anderson,Modern Era (2016-Pres),Modern Era (2016-Pres),7.879895561357703,7.151436031331592,3.089295039164491,1.2266318537859007,146.11111111111111,59.1,54.7,53.7,5.0,66.4,47.78,59.8,Common,54.7,53.7,5.0,59.1
anderfr01,53,57,178,114,62,11,8,2959,912,313,22.0,247,514,7,1909,1918,986.3333333333334,662.3333333333333,74,111,3,355,170,14.0,182,557,40,36,8.56,1915,1917,0.6694062483536167,3,4.95,SP,Fred,Anderson,anderfr01,Fred Anderson,Deadball (1901-1919),Deadball (1901-1919),7.784692694240434,4.980672593737921,2.516428295322768,0.354851178971782,220.77777777777774,70.5,65.5,70.8,64.5,90.8,72.42,85.3,Epic,65.5,70.8,64.5,70.5
anderla02,40,39,699,1,0,0,49,2986,932,348,58.0,311,758,17,1975,1994,995.3333333333334,183.33333333333334,0,125,10,178,51,4.0,34,142,9,6,9.49,1989,1990,0.0,3,18.150000000000002,RP,Larry,Andersen,anderla02,Larry Andersen,Big Hair Era (1977-1993),Big Hair Era (1977-1993),7.768695652173913,7.048695652173913,2.86695652173913,0.5634782608695651,61.111111111111114,75.0,84.4,65.8,87.7,30.6,68.70000000000002,82.2,Epic,84.4,65.8,87.7,75.0
anderma01,15,7,257,0,0,0,26,770,249,148,30.0,157,224,7,1998,2005,256.6666666666667,174.33333333333331,0,173,23,167,94,13.0,85,155,11,4,1.26,2001,1998,0.0,3,-0.5800000000000001,RP,Matt,Anderson,anderma01,Matt Anderson,Steroid Era (1994-2005),Steroid Era (1994-2005),8.268032056990206,6.953695458593055,3.9697239536954587,0.7934105075690117,58.11111111111111,56.7,68.6,21.0,64.7,29.1,48.02,60.0,Uncommon,68.6,21.0,64.7,56.7
anderty01,62,72,231,223,1,0,0,3777,1217,601,184.0,415,1045,10,2016,2025,1259.0,472.3333333333333,78,80,0,379,135,50.0,172,422,30,26,10.120000000000001,2021,2022,0.9777777777777779,3,18.98,SP,Tyler,Anderson,anderty01,Tyler Anderson,Modern Era (2016-Pres),Modern Era (2016-Pres),8.177491323748143,6.709469509172039,2.7590480912245914,0.9370352007932574,157.44444444444443,45.4,45.8,68.7,46.0,71.0,55.38000000000001,69.1,Uncommon,45.8,68.7,46.0,45.4
andreiv01,50,59,249,108,43,2,8,3123,1151,479,59.0,342,257,8,1931,1938,1041.0,429.33333333333337,46,90,2,83,112,29.0,192,472,22,20,13.979999999999999,1935,1935,0.4481481481481482,3,23.98,RP,Ivy,Andrews,andreiv01,Ivy Andrews,Golden Era (1920-1941),Golden Era (1920-1941),9.451271186440678,2.9348516949152543,2.61864406779661,0.7007415254237288,143.11111111111111,20.3,5.0,74.0,36.6,65.2,40.22,57.6,Common,5.0,74.0,36.6,20.3
andrena01,41,54,127,97,50,5,2,2320,798,297,40.0,236,216,8,1937,1946,773.3333333333334,678.6666666666666,87,94,2,182,201,34.0,243,676,37,47,10.79,1941,1943,0.9227084227084227,3,8.139999999999999,RP,Nate,Andrews,andrena01,Nate Andrews,Golden Era (1920-1941),Golden Era (1920-1941),8.85887708649469,3.11608497723824,2.7871775417298936,0.5531107738998483,226.2222222222222,45.3,7.4,66.3,66.7,92.3,55.6,69.4,Uncommon,7.4,66.3,66.7,45.3
andrima01,28,38,221,50,1,1,8,1545,539,266,78.0,148,481,8,2015,2024,515.0,225.33333333333334,28,70,5,191,54,30.0,108,221,13,17,2.14,2019,2016,0.34589080459770116,3,-0.6599999999999999,RP,Matt,Andriese,andrima01,Matt Andriese,Modern Era (2016-Pres),Modern Era (2016-Pres),8.673197492163009,6.627742946708464,2.647335423197492,1.0579937304075233,75.11111111111111,22.8,44.2,73.8,28.8,37.6,41.440000000000005,57.9,Common,44.2,73.8,28.8,22.8
andujjo01,127,118,405,305,68,19,9,6459,2016,857,155.0,731,1032,13,1976,1988,2153.0,796.6666666666667,111,112,0,396,202,46.0,272,720,56,36,11.35,1983,1982,0.9912280701754387,3,16.32,SP,Joaquin,Andujar,andujjo01,Joaquin Andujar,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.207357859531772,4.679598662207357,2.466220735785953,0.5959866220735786,265.5555555555556,55.5,26.2,83.7,82.3,100.7,69.68,83.0,Epic,26.2,83.7,82.3,55.5
antonjo02,126,110,377,268,102,25,21,5977,1870,739,185.0,687,1162,12,1948,1961,1992.3333333333333,799.0,111,120,4,462,245,71.0,245,681,60,30,18.85,1956,1954,0.9255889097352511,3,29.79,SP,Johnny,Antonelli,antonjo02,Johnny Antonelli,Integration (1942-1960),Integration (1942-1960),7.836836836836837,5.263263263263263,2.8478478478478477,0.8198198198198199,266.3333333333333,75.7,61.0,71.0,37.6,100.9,69.24000000000001,82.7,Epic,61.0,71.0,37.6,75.7
apodabo01,16,25,184,11,1,0,26,1084,312,115,22.0,131,197,5,1973,1977,361.3333333333333,277.33333333333337,11,124,21,144,99,15.0,82,229,12,17,5.09,1975,1975,0.09944629014396456,3,5.499999999999999,RP,Bob,Apodaca,apodabo01,Bob Apodaca,Expansion (1961-1976),Expansion (1961-1976),7.879189944134078,5.0195530726256985,3.2074022346368714,0.6599162011173184,92.44444444444446,64.4,34.3,50.5,71.2,45.0,53.080000000000005,66.3,Uncommon,34.3,50.5,71.2,64.4
apontlu01,9,6,110,0,0,0,7,660,222,80,17.0,68,113,5,1980,1984,220.0,162.66666666666666,0,81,7,87,51,12.0,56,163,8,6,3.79,1982,1982,0.0,3,4.36,RP,Luis,Aponte,apontlu01,Luis Aponte,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.732536764705884,5.192095588235295,3.0303308823529416,0.7941176470588236,54.22222222222222,32.2,38.8,58.5,50.0,27.1,41.32000000000001,57.9,Common,38.8,58.5,50.0,32.2
appieke01,169,137,414,402,34,12,0,7786,2425,1078,232.0,933,1994,16,1989,2004,2595.3333333333335,658.3333333333334,96,96,0,543,224,35.0,210,542,47,27,23.18,1994,1993,1.0,3,56.62,SP,Kevin,Appier,appieke01,Kevin Appier,Steroid Era (1994-2005),Steroid Era (1994-2005),7.663689320388349,6.97514563106796,3.094368932038835,0.5766990291262136,219.44444444444446,83.3,69.0,59.2,96.1,90.4,79.60000000000001,90.9,Legendary,69.0,59.2,96.1,83.3
applepe01,57,66,341,71,34,6,26,3423,1187,545,76.0,486,420,14,1927,1945,1141.0,484.6666666666667,37,120,9,184,191,27.0,216,496,29,25,6.27,1938,1936,0.3127870361652491,3,8.110000000000001,RP,Pete,Appleton,applepe01,Pete Appleton,Golden Era (1920-1941),Golden Era (1920-1941),9.002921129503408,4.025316455696203,3.445472249269717,0.6178188899707886,161.55555555555557,39.2,35.5,36.2,53.5,72.6,47.400000000000006,59.7,Common,35.5,36.2,53.5,39.2
aquinlu01,31,32,222,69,5,3,5,2035,698,277,45.0,224,318,9,1986,1995,678.3333333333334,409.0,47,110,3,215,122,22.0,157,415,20,20,8.24,1991,1991,0.42879256965944273,3,9.729999999999999,RP,Luis,Aquino,aquinlu01,Luis Aquino,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.924466338259442,4.983579638752053,2.853858784893268,0.6206896551724138,136.33333333333334,23.7,33.7,66.4,78.3,62.5,52.92,66.1,Uncommon,33.7,66.4,78.3,23.7
archech01,63,89,243,240,3,3,0,4071,1232,592,165.0,476,1454,10,2012,2022,1357.0,535.3333333333333,89,89,0,526,176,46.0,194,459,31,29,8.49,2016,2015,1.0,3,14.479999999999999,SP,Chris,Archer,archech01,Chris Archer,Modern Era (2016-Pres),Modern Era (2016-Pres),7.929737080689031,7.933816863100635,3.0244786944696287,0.8077969174977335,178.44444444444443,56.8,70.3,56.7,64.5,79.0,65.46000000000001,79.4,Rare,70.3,56.7,64.5,56.8
arlinst01,34,67,141,123,32,11,1,2366,792,379,61.0,373,463,6,1969,1974,788.6666666666666,490.3333333333333,73,76,0,318,233,27.0,192,439,20,40,2.82,1972,1972,0.9727095516569201,3,-1.39,SP,Steve,Arlin,arlinst01,Steve Arlin,Expansion (1961-1976),Expansion (1961-1976),8.185900531144377,5.739256397875423,3.9647513278609368,0.6127474649927572,163.44444444444443,50.5,52.0,16.7,79.0,73.4,54.32,67.8,Uncommon,52.0,16.7,79.0,50.5
armasto02,53,65,185,167,0,0,0,2777,891,478,122.0,431,680,10,1999,2008,925.6666666666666,322.66666666666663,56,56,0,258,149,32.0,143,279,18,24,6.15,2003,2001,1.0,3,8.31,SP,Tony,Armas,armasto02,Tony Armas,Steroid Era (1994-2005),Steroid Era (1994-2005),8.056760204081634,6.54719387755102,3.790178571428572,0.8954081632653063,107.55555555555554,66.0,59.4,28.9,49.9,51.0,51.040000000000006,63.8,Uncommon,59.4,28.9,49.9,66.0
armstja01,40,65,152,130,4,1,0,2360,807,400,102.0,319,510,7,1988,1994,786.6666666666666,372.33333333333337,62,67,0,235,139,41.0,165,370,21,27,4.89,1991,1990,0.9492337164750957,3,2.39,SP,Jack,Armstrong,armstja01,Jack Armstrong,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.788584740827023,5.6173558532323815,3.3040186371578333,0.9592312172393709,124.11111111111113,29.7,49.3,46.3,23.0,57.6,41.18000000000001,57.9,Common,49.3,46.3,23.0,29.7
armstsh01,15,11,370,18,0,0,17,1264,379,179,47.0,140,434,11,2015,2025,421.3333333333333,140.66666666666666,8,124,10,143,34,8.0,29,85,5,4,3.82,2022,2023,0.06067172264355363,3,2.88,RP,Shawn,Armstrong,armstsh01,Shawn Armstrong,Modern Era (2016-Pres),Modern Era (2016-Pres),7.235812133072409,7.006849315068495,2.776908023483366,0.7397260273972603,46.888888888888886,88.6,51.8,67.9,74.2,24.4,61.38,75.3,Rare,51.8,67.9,74.2,88.6
arredjo01,22,11,214,0,0,0,1,660,182,80,21.0,110,212,4,2008,2012,220.0,175.0,0,171,1,165,87,15.0,50,135,20,8,3.24,2010,2008,0.0,3,2.54,RP,Jose,Arredondo,arredjo01,Jose Arredondo,Efficiency Era (2006-2015),Efficiency Era (2006-2015),7.773333333333333,6.893333333333333,3.7946666666666666,0.8400000000000001,58.333333333333336,71.8,59.5,24.1,53.7,29.2,47.66,59.8,Common,59.5,24.1,53.7,71.8
arrieja01,115,93,285,279,6,5,0,4837,1450,713,181.0,571,1433,12,2010,2021,1612.3333333333333,583.0,89,89,0,593,165,31.0,157,402,50,19,17.37,2016,2015,1.0,3,18.66,SP,Jake,Arrieta,arrieja01,Jake Arrieta,Modern Era (2016-Pres),Modern Era (2016-Pres),6.791826309067688,8.220945083014048,2.713920817369093,0.5862068965517241,194.33333333333334,108.9,76.1,70.8,96.1,83.4,87.06,95.0,Legendary,76.1,70.8,96.1,108.9
arrigge01,35,40,194,80,9,3,4,1860,605,285,56.0,291,433,10,1961,1970,620.0,384.6666666666667,48,109,2,292,157,30.0,147,339,25,20,3.21,1966,1967,0.4366813459801265,3,2.43,RP,Gerry,Arrigo,arrigge01,Gerry Arrigo,Expansion (1961-1976),Expansion (1961-1976),8.125997719498288,6.376282782212085,3.511402508551881,0.7696693272519953,128.22222222222223,53.2,67.6,36.9,53.2,59.3,54.04,67.5,Uncommon,67.6,36.9,53.2,53.2
arrojro01,40,42,158,105,4,2,6,2100,715,354,83.0,255,512,5,1998,2002,700.0,446.0,65,97,5,337,160,52.0,201,445,26,28,8.98,2000,1998,0.7398373983739838,3,10.8,SP,Rolando,Arrojo,arrojro01,Rolando Arrojo,Steroid Era (1994-2005),Steroid Era (1994-2005),8.831269349845202,6.397832817337461,3.2198142414860684,1.0030959752321982,148.66666666666666,32.0,56.0,53.7,34.3,67.5,48.7,60.9,Uncommon,56.0,53.7,34.3,32.0
arroybr01,148,137,419,383,16,6,1,7307,2507,1158,347.0,661,1571,16,2000,2017,2435.6666666666665,653.3333333333333,101,101,0,469,162,85.0,271,663,35,36,12.969999999999999,2007,2006,1.0,3,24.68,SP,Bronson,Arroyo,arroybr01,Bronson Arroyo,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.984765625000001,6.235546875000001,2.4585937500000004,1.1074218750000002,217.77777777777774,17.6,45.4,83.9,13.5,90.0,50.080000000000005,62.6,Uncommon,45.4,83.9,13.5,17.6
arroyfe01,24,37,121,60,12,2,0,1607,589,264,56.0,160,172,8,1975,1986,535.6666666666666,391.0,49,75,0,124,108,39.0,180,427,17,29,5.9,1980,1977,0.5685954015473466,3,4.64,RP,Fernando,Arroyo,arroyfe01,Fernando Arroyo,Big Hair Era (1977-1993),Big Hair Era (1977-1993),9.37901861252115,3.7495769881556686,2.727580372250423,0.8984771573604061,130.33333333333334,5.0,5.0,72.0,32.9,60.1,35.0,56.0,Common,5.0,72.0,32.9,5.0
arroylu01,40,32,244,36,10,1,44,1594,524,232,58.0,208,336,8,1955,1963,531.3333333333334,318.6666666666667,24,129,36,184,134,29.0,116,275,31,14,5.42,1959,1961,0.22857142857142856,3,3.3200000000000003,RP,Luis,Arroyo,arroylu01,Luis Arroyo,Integration (1942-1960),Integration (1942-1960),8.049485861182518,5.313624678663238,3.559125964010282,0.8502570694087402,106.22222222222223,66.4,62.4,40.3,32.3,50.5,50.38,62.9,Uncommon,62.4,40.3,32.3,66.4
ashbyan01,98,110,309,285,21,7,1,5432,1857,829,205.0,540,1173,14,1991,2004,1810.6666666666667,583.6666666666666,88,88,0,422,163,56.0,209,548,35,30,13.719999999999999,1997,1995,1.0,3,20.63,SP,Andy,Ashby,ashbyan01,Andy Ashby,Steroid Era (1994-2005),Steroid Era (1994-2005),8.46278179498086,6.250106337728626,2.688643130582731,0.8728200765631646,194.55555555555554,48.2,52.6,76.8,53.2,83.5,62.86,76.8,Rare,52.6,76.8,53.2,48.2
assadja01,18,12,78,54,0,0,0,993,304,126,40.0,136,271,4,2022,2025,331.0,294.0,47,70,0,248,124,37.0,111,271,14,11,4.72,2024,2023,0.7337962962962963,3,5.069999999999999,SP,Javier,Assad,assadja01,Javier Assad,Modern Era (2016-Pres),Modern Era (2016-Pres),8.378542510121457,6.744939271255061,3.554655870445344,1.0384615384615385,98.0,36.2,46.5,32.6,31.6,47.2,38.82000000000001,57.1,Common,46.5,32.6,31.6,36.2
assenpa01,61,44,884,1,0,0,56,2567,817,336,73.0,315,807,14,1986,1999,855.6666666666666,250.66666666666666,1,199,22,222,94,19.0,78,223,22,12,7.58,1991,1990,0.0045045045045045045,3,13.64,RP,Paul,Assenmacher,assenpa01,Paul Assenmacher,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.225591715976332,6.874260355029587,3.297337278106509,0.778846153846154,83.55555555555556,54.7,80.1,46.6,52.5,41.4,55.06,68.7,Uncommon,80.1,46.6,52.5,54.7
astacpe01,129,124,392,343,31,12,0,6590,2292,1140,291.0,726,1664,15,1992,2006,2196.6666666666665,630.0,97,100,0,462,210,70.0,285,630,40,28,14.18,1997,1999,0.9714285714285714,3,35.03,SP,Pedro,Astacio,astacpe01,Pedro Astacio,Steroid Era (1994-2005),Steroid Era (1994-2005),8.879518072289157,6.334939759036144,3.048192771084337,0.9759036144578314,210.0,29.9,54.6,61.2,38.3,87.8,54.36,67.9,Uncommon,54.6,61.2,38.3,29.9
atchisc01,17,11,298,1,0,0,3,1040,327,140,35.0,89,253,9,2004,2015,346.6666666666667,154.0,0,137,2,121,37,10.0,43,131,10,4,4.12,2010,2014,0.0,3,3.47,RP,Scott,Atchison,atchisc01,Scott Atchison,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.132768361581922,6.18361581920904,2.7485875706214693,0.7627118644067796,51.333333333333336,55.7,44.2,71.0,65.3,25.7,52.38000000000001,65.4,Uncommon,44.2,71.0,65.3,55.7
atherke01,33,41,342,0,0,0,26,1699,546,251,75.0,215,349,7,1983,1989,566.3333333333334,157.66666666666666,0,91,7,91,56,19.0,59,136,10,12,3.79,1986,1983,0.0,3,5.49,RP,Keith,Atherton,atherke01,Keith Atherton,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.175209692451073,5.365330848089469,3.198508853681268,0.9813606710158435,52.55555555555555,56.9,43.1,51.0,19.4,26.3,39.34,57.3,Common,43.1,51.0,19.4,56.9
atkinal01,51,51,106,106,99,3,0,2745,943,403,21.0,209,435,3,1884,1887,915.0,393.66666666666663,46,46,0,247,54,8.0,147,373,20,26,3.3600000000000003,1884,1884,1.0,3,2.41,SP,Al,Atkinson,atkinal01,Al Atkinson,The Genesis Era (1871-1900),"The Genesis Era (1871-1892, 45-50ft)",8.518248175182482,5.597417181358788,1.8966872543514879,0.42448062886019094,131.2222222222222,53.1,85.7,88.5,43.3,60.5,66.22,80.2,Epic,85.7,88.5,43.3,53.1
augusje01,55,59,279,104,27,6,11,2832,1028,444,87.0,340,348,10,1975,1984,944.0,466.3333333333333,59,115,5,168,158,38.0,200,484,30,36,5.06,1978,1976,0.5539654144305307,3,4.18,RP,Jerry,Augustine,augusje01,Jerry Augustine,Big Hair Era (1977-1993),Big Hair Era (1977-1993),9.088544272136069,3.9199599799899953,3.094547273636819,0.7833916958479241,155.44444444444443,16.4,7.6,55.6,51.7,70.2,40.300000000000004,57.6,Common,7.6,55.6,51.7,16.4
aukerel01,130,101,333,261,126,14,2,5890,2230,964,129.0,706,594,10,1933,1942,1963.3333333333333,721.3333333333334,85,120,2,237,249,39.0,303,783,48,27,11.05,1937,1940,0.7200567010848529,3,15.84,SP,Elden,Auker,aukerel01,Elden Auker,Golden Era (1920-1941),Golden Era (1920-1941),9.4938494934877,3.5090448625180897,3.1269898697539795,0.5763386396526772,240.44444444444446,18.5,19.6,50.8,62.0,95.3,49.239999999999995,61.5,Uncommon,19.6,50.8,62.0,18.5
averyst01,96,83,297,261,14,6,0,4664,1529,723,148.0,569,980,11,1990,2003,1554.6666666666667,667.3333333333334,105,105,0,391,179,49.0,235,621,47,25,11.25,1994,1991,1.0,3,12.469999999999999,SP,Steve,Avery,averyst01,Steve Avery,Steroid Era (1994-2005),Steroid Era (1994-2005),8.403920061491162,5.325518831667948,2.5953112990007683,0.7159877017678709,222.44444444444446,50.7,31.7,80.9,75.9,91.3,66.10000000000001,80.1,Epic,31.7,80.9,75.9,50.7
avilalu01,23,11,458,0,0,0,2,1062,309,135,23.0,140,319,10,2012,2021,354.0,147.0,0,167,0,123,54,4.0,34,109,8,3,3.6100000000000003,2015,2013,0.0,3,5.24,RP,Luis,Avilan,avilalu01,Luis Avilan,Efficiency Era (2006-2015),Efficiency Era (2006-2015),7.726224783861673,6.360230547550432,3.244956772334294,0.622478386167147,49.0,73.9,48.0,48.7,86.3,24.8,56.34000000000001,70.3,Rare,48.0,48.7,86.3,73.9
axforjo01,38,34,544,1,0,0,144,1577,485,228,50.0,261,589,11,2009,2021,525.6666666666666,197.33333333333334,0,192,73,222,82,11.0,61,166,16,8,4.74,2014,2011,0.0,3,3.93,RP,John,Axford,axforjo01,John Axford,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.038590604026846,7.796979865771812,3.4681208053691273,0.7021812080536912,65.77777777777779,60.0,78.9,38.8,74.3,32.9,56.98,71.0,Rare,78.9,38.8,74.3,60.0
ayalabo01,37,44,406,14,0,0,59,1728,581,306,71.0,245,541,8,1992,1999,576.0,169.33333333333331,0,130,26,183,72,20.0,64,144,14,9,3.13,1996,1994,0.0,3,-0.5900000000000003,RP,Bobby,Ayala,ayalabo01,Bobby Ayala,Steroid Era (1994-2005),Steroid Era (1994-2005),8.111913357400724,7.437725631768953,3.4873646209386284,0.9747292418772563,56.444444444444436,63.6,79.5,42.0,38.5,28.2,50.36000000000001,62.9,Uncommon,79.5,42.0,38.5,63.6
ayalalu01,38,47,534,0,0,0,19,1663,581,206,54.0,139,367,9,2003,2013,554.3333333333334,232.33333333333331,0,214,8,149,42,21.0,71,232,24,22,5.62,2007,2004,0.0,3,6.35,RP,Luis,Ayala,ayalalu01,Luis Ayala,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.761757902852738,5.646106399383193,2.3546646106399387,0.8535080956052429,77.44444444444444,27.6,32.7,88.6,51.6,38.7,47.84,59.9,Common,32.7,88.6,51.6,27.6
aybarma01,17,18,208,28,0,0,3,1173,413,222,49.0,172,273,8,1997,2005,391.0,79.33333333333333,0,54,0,45,35,11.0,38,74,2,2,1.2000000000000002,2000,2000,0.0,3,-0.6400000000000001,RP,Manny,Aybar,aybarma01,Manny Aybar,Steroid Era (1994-2005),Steroid Era (1994-2005),8.470167064439142,5.38782816229117,3.4188544152744633,0.9988066825775658,26.444444444444443,47.8,33.1,45.0,35.0,20.3,36.24,56.4,Common,33.1,45.0,35.0,47.8
ayersdo01,65,79,299,140,58,17,15,4286,1357,451,23.0,382,622,9,1913,1921,1428.6666666666667,462.6666666666667,36,91,5,186,114,4.0,116,422,25,25,10.6,1918,1915,0.40984848484848485,3,15.700000000000001,RP,Doc,Ayers,ayersdo01,Doc Ayers,Deadball (1901-1919),Deadball (1901-1919),8.296780684104627,4.1861167002012065,2.5140845070422535,0.3259557344064386,154.22222222222223,47.5,40.9,70.9,73.9,69.7,60.58,74.5,Rare,40.9,70.9,73.9,47.5
badenbu01,20,27,418,10,0,0,4,1537,519,213,35.0,153,350,8,2008,2015,512.3333333333334,205.0,2,171,1,139,55,12.0,69,204,10,9,3.55,2011,2014,0.019047619047619046,3,4.11,RP,Burke,Badenhop,badenbu01,Burke Badenhop,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.730864197530865,5.8049382716049385,2.802469135802469,0.7111111111111111,68.33333333333333,29.0,36.1,68.5,73.0,34.2,48.16000000000001,60.2,Uncommon,36.1,68.5,73.0,29.0
baezda01,40,57,533,26,1,0,114,2091,652,329,71.0,288,505,10,2001,2011,697.0,288.0,26,149,47,233,132,26.0,118,260,20,18,5.63,2004,2005,0.2222222222222222,3,5.68,RP,Danys,Baez,baezda01,Danys Baez,Steroid Era (1994-2005),Steroid Era (1994-2005),8.278688524590164,6.551229508196721,3.745901639344262,0.8483606557377048,96.0,56.2,59.5,30.8,56.8,46.4,49.94,62.4,Uncommon,59.5,30.8,56.8,56.2
baezpe01,21,15,362,0,0,0,3,1088,277,124,40.0,124,376,9,2014,2022,362.6666666666667,194.33333333333334,0,194,0,209,74,24.0,64,154,10,11,2.6399999999999997,2017,2016,0.0,3,3.56,RP,Pedro,Baez,baezpe01,Pedro Baez,Modern Era (2016-Pres),Modern Era (2016-Pres),7.825866441251057,7.5595942519019435,3.3119188503803882,1.004226542688081,64.77777777777779,61.5,62.8,43.6,36.4,32.4,47.34,59.7,Common,62.8,43.6,36.4,61.5
bagbyji01,127,88,316,208,133,16,29,5465,1884,629,47.0,458,450,9,1912,1923,1821.6666666666667,931.6666666666667,106,142,13,213,230,15.0,260,889,71,41,21.82,1918,1920,0.7452191987906273,3,29.57,SP,Jim,Bagby,bagbyji01,Jim Bagby,Deadball (1901-1919),Deadball (1901-1919),8.572312223858615,2.665979381443299,2.3946980854197344,0.2783505154639175,310.5555555555556,35.2,5.0,76.8,89.3,109.9,63.24,77.2,Rare,5.0,76.8,89.3,35.2
bagbyji02,97,96,303,198,84,13,9,4999,1815,733,98.0,608,431,10,1938,1947,1666.3333333333333,652.0,81,117,5,184,237,43.0,278,702,42,36,7.56,1942,1938,0.6952604379164967,3,8.83,SP,Jim,Bagby,bagbyji02,Jim Bagby,Integration (1942-1960),Integration (1942-1960),9.410798122065728,3.2347417840375585,3.254694835680751,0.6654929577464789,217.33333333333334,6.6,5.0,53.5,64.4,89.9,43.88000000000001,58.7,Common,5.0,53.5,64.4,6.6
bahnsst01,146,149,574,327,73,16,20,7587,2440,1013,223.0,924,1359,16,1966,1982,2529.0,692.6666666666666,90,114,0,364,228,47.0,226,630,43,40,14.690000000000001,1972,1968,0.772972972972973,3,24.040000000000003,SP,Stan,Bahnsen,bahnsst01,Stan Bahnsen,Expansion (1961-1976),Expansion (1961-1976),8.256161314413742,4.902165795369679,3.015683345780433,0.6755041075429425,230.88888888888889,47.4,31.5,59.1,68.7,93.3,60.0,74.0,Rare,31.5,59.1,68.7,47.4
bailean01,16,14,265,0,0,0,95,823,212,95,29.0,91,276,8,2009,2017,274.3333333333333,174.0,0,157,75,174,49,11.0,40,117,7,10,6.4,2013,2009,0.0,3,5.640000000000001,RP,Andrew,Bailey,bailean01,Andrew Bailey,Efficiency Era (2006-2015),Efficiency Era (2006-2015),7.36096256684492,7.128342245989305,2.890374331550802,0.7459893048128342,58.0,90.3,64.6,64.6,67.8,29.0,63.260000000000005,77.2,Rare,64.6,64.6,67.8,90.3
